max_depth	min_split	minbucket	cp	ganancia_promedio
10	100	0.35	0.5	0
10	100	0.35	0.6	0
10	100	0.35	0.7	0
10	100	0.35	0.8	0
10	100	0.35	0.9	0
10	100	0.4	-0.9	41282000
10	100	0.4	-0.8	41282000
10	100	0.4	-0.7	41282000
10	100	0.4	-0.6	41282000
10	100	0.4	-0.5	41282000
10	100	0.4	-0.4	41282000
10	100	0.4	-0.3	41282000
10	100	0.4	-0.2	41282000
10	100	0.4	-0.1	41282000
10	100	0.4	0	31726000
10	100	0.4	0.1	0
10	100	0.4	0.2	0
10	100	0.4	0.3	0
10	100	0.4	0.4	0
10	100	0.4	0.5	0
10	100	0.4	0.6	0
10	100	0.4	0.7	0
10	100	0.4	0.8	0
10	100	0.4	0.9	0
10	100	0.45	-0.9	42086000
10	100	0.45	-0.8	42086000
10	100	0.45	-0.7	42086000
10	100	0.45	-0.6	42086000
10	100	0.45	-0.5	42086000
10	100	0.45	-0.4	42086000
10	100	0.45	-0.3	42086000
10	100	0.45	-0.2	42086000
10	100	0.45	-0.1	42086000
10	100	0.45	0	25084000
10	100	0.45	0.1	0
10	100	0.45	0.2	0
10	100	0.45	0.3	0
10	100	0.45	0.4	0
10	100	0.45	0.5	0
10	100	0.45	0.6	0
10	100	0.45	0.7	0
10	100	0.45	0.8	0
10	100	0.45	0.9	0
10	100	0.5	-0.9	42182000
10	100	0.5	-0.8	42182000
10	100	0.5	-0.7	42182000
10	100	0.5	-0.6	42182000
10	100	0.5	-0.5	42182000
10	100	0.5	-0.4	42182000
10	100	0.5	-0.3	42182000
10	100	0.5	-0.2	42182000
10	100	0.5	-0.1	42182000
10	100	0.5	0	25084000
10	100	0.5	0.1	0
10	100	0.5	0.2	0
10	100	0.5	0.3	0
10	100	0.5	0.4	0
10	100	0.5	0.5	0
10	100	0.5	0.6	0
10	100	0.5	0.7	0
10	100	0.5	0.8	0
10	100	0.5	0.9	0
10	50	0.1	-0.9	43940000
10	50	0.1	-0.8	43940000
10	50	0.1	-0.7	43940000
10	50	0.1	-0.6	43940000
10	50	0.1	-0.5	43940000
10	50	0.1	-0.4	43940000
10	50	0.1	-0.3	43940000
10	50	0.1	-0.2	43940000
10	50	0.1	-0.1	43940000
10	50	0.1	0	44924000
10	50	0.1	0.1	0
10	50	0.1	0.2	0
10	50	0.1	0.3	0
10	50	0.1	0.4	0
10	50	0.1	0.5	0
10	50	0.1	0.6	0
10	50	0.1	0.7	0
10	50	0.1	0.8	0
10	50	0.1	0.9	0
10	50	0.15	-0.9	43924000
10	50	0.15	-0.8	43924000
10	50	0.15	-0.7	43924000
10	50	0.15	-0.6	43924000
10	50	0.15	-0.5	43924000
10	50	0.15	-0.4	43924000
10	50	0.15	-0.3	43924000
10	50	0.15	-0.2	43924000
10	50	0.15	-0.1	43924000
10	50	0.15	0	44896000
10	50	0.15	0.1	0
10	50	0.15	0.2	0
10	50	0.15	0.3	0
10	50	0.15	0.4	0
10	50	0.15	0.5	0
10	50	0.15	0.6	0
10	50	0.15	0.7	0
10	50	0.15	0.8	0
10	50	0.15	0.9	0
10	50	0.2	-0.9	43858000
10	50	0.2	-0.8	43858000
10	50	0.2	-0.7	43858000
10	50	0.2	-0.6	43858000
10	50	0.2	-0.5	43858000
10	50	0.2	-0.4	43858000
10	50	0.2	-0.3	43858000
10	50	0.2	-0.2	43858000
10	50	0.2	-0.1	43858000
10	50	0.2	0	44006000
10	50	0.2	0.1	0
10	50	0.2	0.2	0
10	50	0.2	0.3	0
10	50	0.2	0.4	0
10	50	0.2	0.5	0
10	50	0.2	0.6	0
10	50	0.2	0.7	0
10	50	0.2	0.8	0
10	50	0.2	0.9	0
10	50	0.25	-0.9	43576000
10	50	0.25	-0.8	43576000
10	50	0.25	-0.7	43576000
10	50	0.25	-0.6	43576000
10	50	0.25	-0.5	43576000
10	50	0.25	-0.4	43576000
10	50	0.25	-0.3	43576000
10	50	0.25	-0.2	43576000
10	50	0.25	-0.1	43576000
10	50	0.25	0	42750000
10	50	0.25	0.1	0
10	50	0.25	0.2	0
10	50	0.25	0.3	0
10	50	0.25	0.4	0
10	50	0.25	0.5	0
10	50	0.25	0.6	0
10	50	0.25	0.7	0
10	50	0.25	0.8	0
10	50	0.25	0.9	0
10	50	0.3	-0.9	42824000
10	50	0.3	-0.8	42824000
10	50	0.3	-0.7	42824000
10	50	0.3	-0.6	42824000
10	50	0.3	-0.5	42824000
10	50	0.3	-0.4	42824000
10	50	0.3	-0.3	42824000
10	50	0.3	-0.2	42824000
10	50	0.3	-0.1	42824000
10	50	0.3	0	40770000
10	50	0.3	0.1	0
10	50	0.3	0.2	0
10	50	0.3	0.3	0
10	50	0.3	0.4	0
10	50	0.3	0.5	0
10	50	0.3	0.6	0
10	50	0.3	0.7	0
10	50	0.3	0.8	0
10	50	0.3	0.9	0
10	50	0.35	-0.9	41122000
10	50	0.35	-0.8	41122000
10	50	0.35	-0.7	41122000
10	50	0.35	-0.6	41122000
10	50	0.35	-0.5	41122000
10	50	0.35	-0.4	41122000
10	50	0.35	-0.3	41122000
10	50	0.35	-0.2	41122000
10	50	0.35	-0.1	41122000
10	50	0.35	0	41012000
10	50	0.35	0.1	0
10	50	0.35	0.2	0
10	50	0.35	0.3	0
10	50	0.35	0.4	0
10	50	0.35	0.5	0
10	50	0.35	0.6	0
10	50	0.35	0.7	0
10	50	0.35	0.8	0
10	50	0.35	0.9	0
10	50	0.4	-0.9	42406000
10	50	0.4	-0.8	42406000
10	50	0.4	-0.7	42406000
10	50	0.4	-0.6	42406000
10	50	0.4	-0.5	42406000
10	50	0.4	-0.4	42406000
10	50	0.4	-0.3	42406000
10	50	0.4	-0.2	42406000
10	50	0.4	-0.1	42406000
10	50	0.4	0	41078000
10	50	0.4	0.1	0
10	50	0.4	0.2	0
10	50	0.4	0.3	0
10	50	0.4	0.4	0
10	50	0.4	0.5	0
10	50	0.4	0.6	0
10	50	0.4	0.7	0
10	50	0.4	0.8	0
10	50	0.4	0.9	0
10	50	0.45	-0.9	41242000
10	50	0.45	-0.8	41242000
10	50	0.45	-0.7	41242000
10	50	0.45	-0.6	41242000
10	50	0.45	-0.5	41242000
10	50	0.45	-0.4	41242000
10	50	0.45	-0.3	41242000
10	50	0.45	-0.2	41242000
10	50	0.45	-0.1	41242000
10	50	0.45	0	38842000
10	50	0.45	0.1	0
10	50	0.45	0.2	0
10	50	0.45	0.3	0
10	50	0.45	0.4	0
10	50	0.45	0.5	0
10	50	0.45	0.6	0
10	50	0.45	0.7	0
10	50	0.45	0.8	0
10	50	0.45	0.9	0
10	50	0.5	-0.9	42256000
10	50	0.5	-0.8	42256000
10	50	0.5	-0.7	42256000
10	50	0.5	-0.6	42256000
10	50	0.5	-0.5	42256000
10	50	0.5	-0.4	42256000
10	50	0.5	-0.3	42256000
10	50	0.5	-0.2	42256000
10	50	0.5	-0.1	42256000
10	50	0.5	0	38976000
10	50	0.5	0.1	0
10	50	0.5	0.2	0
10	50	0.5	0.3	0
10	50	0.5	0.4	0
10	50	0.5	0.5	0
10	50	0.5	0.6	0
10	50	0.5	0.7	0
10	50	0.5	0.8	0
10	50	0.5	0.9	0
10	20	0.1	-0.9	42484000
10	20	0.1	-0.8	42484000
10	20	0.1	-0.7	42484000
10	20	0.1	-0.6	42484000
10	20	0.1	-0.5	42484000
10	20	0.1	-0.4	42484000
10	20	0.1	-0.3	42484000
10	20	0.1	-0.2	42484000
10	20	0.1	-0.1	42484000
10	20	0.1	0	44502000
10	20	0.1	0.1	0
10	20	0.1	0.2	0
10	20	0.1	0.3	0
10	20	0.1	0.4	0
10	20	0.1	0.5	0
10	20	0.1	0.6	0
10	20	0.1	0.7	0
10	20	0.1	0.8	0
10	20	0.1	0.9	0
10	20	0.15	-0.9	41950000
10	20	0.15	-0.8	41950000
10	20	0.15	-0.7	41950000
10	20	0.15	-0.6	41950000
10	20	0.15	-0.5	41950000
10	20	0.15	-0.4	41950000
10	20	0.15	-0.3	41950000
10	20	0.15	-0.2	41950000
10	20	0.15	-0.1	41950000
10	20	0.15	0	45250000
10	20	0.15	0.1	0
10	20	0.15	0.2	0
10	20	0.15	0.3	0
10	20	0.15	0.4	0
10	20	0.15	0.5	0
10	20	0.15	0.6	0
10	20	0.15	0.7	0
10	20	0.15	0.8	0
10	20	0.15	0.9	0
10	20	0.2	-0.9	42748000
10	20	0.2	-0.8	42748000
10	20	0.2	-0.7	42748000
10	20	0.2	-0.6	42748000
10	20	0.2	-0.5	42748000
10	20	0.2	-0.4	42748000
10	20	0.2	-0.3	42748000
10	20	0.2	-0.2	42748000
10	20	0.2	-0.1	42748000
10	20	0.2	0	45524000
10	20	0.2	0.1	0
10	20	0.2	0.2	0
10	20	0.2	0.3	0
10	20	0.2	0.4	0
10	20	0.2	0.5	0
10	20	0.2	0.6	0
10	20	0.2	0.7	0
10	20	0.2	0.8	0
10	20	0.2	0.9	0
10	20	0.25	-0.9	43090000
10	20	0.25	-0.8	43090000
10	20	0.25	-0.7	43090000
10	20	0.25	-0.6	43090000
10	20	0.25	-0.5	43090000
10	20	0.25	-0.4	43090000
10	20	0.25	-0.3	43090000
10	20	0.25	-0.2	43090000
10	20	0.25	-0.1	43090000
10	20	0.25	0	45928000
10	20	0.25	0.1	0
10	20	0.25	0.2	0
10	20	0.25	0.3	0
10	20	0.25	0.4	0
10	20	0.25	0.5	0
10	20	0.25	0.6	0
10	20	0.25	0.7	0
10	20	0.25	0.8	0
10	20	0.25	0.9	0
10	20	0.3	-0.9	42540000
10	20	0.3	-0.8	42540000
10	20	0.3	-0.7	42540000
10	20	0.3	-0.6	42540000
10	20	0.3	-0.5	42540000
10	20	0.3	-0.4	42540000
10	20	0.3	-0.3	42540000
10	20	0.3	-0.2	42540000
10	20	0.3	-0.1	42540000
10	20	0.3	0	44454000
10	20	0.3	0.1	0
10	20	0.3	0.2	0
10	20	0.3	0.3	0
10	20	0.3	0.4	0
10	20	0.3	0.5	0
10	20	0.3	0.6	0
10	20	0.3	0.7	0
10	20	0.3	0.8	0
10	20	0.3	0.9	0
10	20	0.35	-0.9	42326000
10	20	0.35	-0.8	42326000
10	20	0.35	-0.7	42326000
10	20	0.35	-0.6	42326000
10	20	0.35	-0.5	42326000
10	20	0.35	-0.4	42326000
10	20	0.35	-0.3	42326000
10	20	0.35	-0.2	42326000
10	20	0.35	-0.1	42326000
10	20	0.35	0	45908000
10	20	0.35	0.1	0
10	20	0.35	0.2	0
10	20	0.35	0.3	0
10	20	0.35	0.4	0
10	20	0.35	0.5	0
10	20	0.35	0.6	0
10	20	0.35	0.7	0
10	20	0.35	0.8	0
10	20	0.35	0.9	0
10	20	0.4	-0.9	41766000
10	20	0.4	-0.8	41766000
10	20	0.4	-0.7	41766000
10	20	0.4	-0.6	41766000
10	20	0.4	-0.5	41766000
10	20	0.4	-0.4	41766000
10	20	0.4	-0.3	41766000
10	20	0.4	-0.2	41766000
10	20	0.4	-0.1	41766000
10	20	0.4	0	45274000
10	20	0.4	0.1	0
10	20	0.4	0.2	0
10	20	0.4	0.3	0
10	20	0.4	0.4	0
10	20	0.4	0.5	0
10	20	0.4	0.6	0
10	20	0.4	0.7	0
10	20	0.4	0.8	0
10	20	0.4	0.9	0
10	20	0.45	-0.9	41794000
10	20	0.45	-0.8	41794000
10	20	0.45	-0.7	41794000
10	20	0.45	-0.6	41794000
10	20	0.45	-0.5	41794000
10	20	0.45	-0.4	41794000
10	20	0.45	-0.3	41794000
10	20	0.45	-0.2	41794000
10	20	0.45	-0.1	41794000
10	20	0.45	0	45028000
10	20	0.45	0.1	0
10	20	0.45	0.2	0
10	20	0.45	0.3	0
10	20	0.45	0.4	0
10	20	0.45	0.5	0
10	20	0.45	0.6	0
10	20	0.45	0.7	0
10	20	0.45	0.8	0
10	20	0.45	0.9	0
10	20	0.5	-0.9	42094000
10	20	0.5	-0.8	42094000
10	20	0.5	-0.7	42094000
10	20	0.5	-0.6	42094000
10	20	0.5	-0.5	42094000
10	20	0.5	-0.4	42094000
10	20	0.5	-0.3	42094000
10	20	0.5	-0.2	42094000
10	20	0.5	-0.1	42094000
10	20	0.5	0	44068000
10	20	0.5	0.1	0
10	20	0.5	0.2	0
10	20	0.5	0.3	0
10	20	0.5	0.4	0
10	20	0.5	0.5	0
10	20	0.5	0.6	0
10	20	0.5	0.7	0
10	20	0.5	0.8	0
10	20	0.5	0.9	0
10	10	0.1	-0.9	41536000
10	10	0.1	-0.8	41536000
10	10	0.1	-0.7	41536000
10	10	0.1	-0.6	41536000
10	10	0.1	-0.5	41536000
10	10	0.1	-0.4	41536000
10	10	0.1	-0.3	41536000
10	10	0.1	-0.2	41536000
10	10	0.1	-0.1	41536000
10	10	0.1	0	43154000
10	10	0.1	0.1	0
10	10	0.1	0.2	0
10	10	0.1	0.3	0
10	10	0.1	0.4	0
10	10	0.1	0.5	0
10	10	0.1	0.6	0
10	10	0.1	0.7	0
10	10	0.1	0.8	0
10	10	0.1	0.9	0
10	10	0.15	-0.9	41536000
10	10	0.15	-0.8	41536000
10	10	0.15	-0.7	41536000
10	10	0.15	-0.6	41536000
10	10	0.15	-0.5	41536000
10	10	0.15	-0.4	41536000
10	10	0.15	-0.3	41536000
10	10	0.15	-0.2	41536000
10	10	0.15	-0.1	41536000
10	10	0.15	0	43154000
10	10	0.15	0.1	0
10	10	0.15	0.2	0
10	10	0.15	0.3	0
10	10	0.15	0.4	0
10	10	0.15	0.5	0
10	10	0.15	0.6	0
10	10	0.15	0.7	0
10	10	0.15	0.8	0
10	10	0.15	0.9	0
10	10	0.2	-0.9	40674000
10	10	0.2	-0.8	40674000
10	10	0.2	-0.7	40674000
10	10	0.2	-0.6	40674000
10	10	0.2	-0.5	40674000
10	10	0.2	-0.4	40674000
10	10	0.2	-0.3	40674000
10	10	0.2	-0.2	40674000
10	10	0.2	-0.1	40674000
10	10	0.2	0	43518000
10	10	0.2	0.1	0
10	10	0.2	0.2	0
10	10	0.2	0.3	0
10	10	0.2	0.4	0
10	10	0.2	0.5	0
10	10	0.2	0.6	0
10	10	0.2	0.7	0
10	10	0.2	0.8	0
10	10	0.2	0.9	0
10	10	0.25	-0.9	40674000
10	10	0.25	-0.8	40674000
10	10	0.25	-0.7	40674000
10	10	0.25	-0.6	40674000
10	10	0.25	-0.5	40674000
10	10	0.25	-0.4	40674000
10	10	0.25	-0.3	40674000
10	10	0.25	-0.2	40674000
10	10	0.25	-0.1	40674000
10	10	0.25	0	43518000
10	10	0.25	0.1	0
10	10	0.25	0.2	0
10	10	0.25	0.3	0
10	10	0.25	0.4	0
10	10	0.25	0.5	0
10	10	0.25	0.6	0
10	10	0.25	0.7	0
10	10	0.25	0.8	0
10	10	0.25	0.9	0
10	10	0.3	-0.9	40332000
10	10	0.3	-0.8	40332000
10	10	0.3	-0.7	40332000
10	10	0.3	-0.6	40332000
10	10	0.3	-0.5	40332000
10	10	0.3	-0.4	40332000
10	10	0.3	-0.3	40332000
10	10	0.3	-0.2	40332000
10	10	0.3	-0.1	40332000
10	10	0.3	0	43502000
10	10	0.3	0.1	0
10	10	0.3	0.2	0
10	10	0.3	0.3	0
10	10	0.3	0.4	0
10	10	0.3	0.5	0
10	10	0.3	0.6	0
10	10	0.3	0.7	0
10	10	0.3	0.8	0
10	10	0.3	0.9	0
10	10	0.35	-0.9	40332000
10	10	0.35	-0.8	40332000
10	10	0.35	-0.7	40332000
10	10	0.35	-0.6	40332000
10	10	0.35	-0.5	40332000
10	10	0.35	-0.4	40332000
10	10	0.35	-0.3	40332000
10	10	0.35	-0.2	40332000
10	10	0.35	-0.1	40332000
10	10	0.35	0	43502000
10	10	0.35	0.1	0
10	10	0.35	0.2	0
10	10	0.35	0.3	0
10	10	0.35	0.4	0
10	10	0.35	0.5	0
10	10	0.35	0.6	0
10	10	0.35	0.7	0
10	10	0.35	0.8	0
10	10	0.35	0.9	0
10	10	0.4	-0.9	41070000
10	10	0.4	-0.8	41070000
10	10	0.4	-0.7	41070000
10	10	0.4	-0.6	41070000
10	10	0.4	-0.5	41070000
10	10	0.4	-0.4	41070000
10	10	0.4	-0.3	41070000
10	10	0.4	-0.2	41070000
10	10	0.4	-0.1	41070000
10	10	0.4	0	42806000
10	10	0.4	0.1	0
10	10	0.4	0.2	0
10	10	0.4	0.3	0
10	10	0.4	0.4	0
10	10	0.4	0.5	0
10	10	0.4	0.6	0
10	10	0.4	0.7	0
10	10	0.4	0.8	0
10	10	0.4	0.9	0
10	10	0.45	-0.9	41070000
10	10	0.45	-0.8	41070000
10	10	0.45	-0.7	41070000
10	10	0.45	-0.6	41070000
10	10	0.45	-0.5	41070000
10	10	0.45	-0.4	41070000
10	10	0.45	-0.3	41070000
10	10	0.45	-0.2	41070000
10	10	0.45	-0.1	41070000
10	10	0.45	0	42806000
10	10	0.45	0.1	0
10	10	0.45	0.2	0
10	10	0.45	0.3	0
10	10	0.45	0.4	0
10	10	0.45	0.5	0
10	10	0.45	0.6	0
10	10	0.45	0.7	0
10	10	0.45	0.8	0
10	10	0.45	0.9	0
10	10	0.5	-0.9	41626000
10	10	0.5	-0.8	41626000
10	10	0.5	-0.7	41626000
10	10	0.5	-0.6	41626000
10	10	0.5	-0.5	41626000
10	10	0.5	-0.4	41626000
10	10	0.5	-0.3	41626000
10	10	0.5	-0.2	41626000
10	10	0.5	-0.1	41626000
10	10	0.5	0	43508000
10	10	0.5	0.1	0
10	10	0.5	0.2	0
10	10	0.5	0.3	0
10	10	0.5	0.4	0
10	10	0.5	0.5	0
10	10	0.5	0.6	0
10	10	0.5	0.7	0
10	10	0.5	0.8	0
10	10	0.5	0.9	0
12	1000	0.1	-0.9	45474000
12	1000	0.1	-0.8	45474000
12	1000	0.1	-0.7	45474000
12	1000	0.1	-0.6	45474000
12	1000	0.1	-0.5	45474000
12	1000	0.1	-0.4	45474000
12	1000	0.1	-0.3	45474000
12	1000	0.1	-0.2	45474000
12	1000	0.1	-0.1	45474000
12	1000	0.1	0	0
12	1000	0.1	0.1	0
12	1000	0.1	0.2	0
12	1000	0.1	0.3	0
12	1000	0.1	0.4	0
12	1000	0.1	0.5	0
12	1000	0.1	0.6	0
12	1000	0.1	0.7	0
12	1000	0.1	0.8	0
12	1000	0.1	0.9	0
12	1000	0.15	-0.9	46908000
12	1000	0.15	-0.8	46908000
12	1000	0.15	-0.7	46908000
12	1000	0.15	-0.6	46908000
12	1000	0.15	-0.5	46908000
12	1000	0.15	-0.4	46908000
12	1000	0.15	-0.3	46908000
12	1000	0.15	-0.2	46908000
12	1000	0.15	-0.1	46908000
12	1000	0.15	0	0
12	1000	0.15	0.1	0
12	1000	0.15	0.2	0
12	1000	0.15	0.3	0
12	1000	0.15	0.4	0
12	1000	0.15	0.5	0
12	1000	0.15	0.6	0
12	1000	0.15	0.7	0
12	1000	0.15	0.8	0
12	1000	0.15	0.9	0
12	1000	0.2	-0.9	48092000
12	1000	0.2	-0.8	48092000
12	1000	0.2	-0.7	48092000
12	1000	0.2	-0.6	48092000
12	1000	0.2	-0.5	48092000
12	1000	0.2	-0.4	48092000
12	1000	0.2	-0.3	48092000
12	1000	0.2	-0.2	48092000
12	1000	0.2	-0.1	48092000
12	1000	0.2	0	0
12	1000	0.2	0.1	0
12	1000	0.2	0.2	0
12	1000	0.2	0.3	0
12	1000	0.2	0.4	0
12	1000	0.2	0.5	0
12	1000	0.2	0.6	0
12	1000	0.2	0.7	0
12	1000	0.2	0.8	0
12	1000	0.2	0.9	0
12	1000	0.25	-0.9	48992000
12	1000	0.25	-0.8	48992000
12	1000	0.25	-0.7	48992000
12	1000	0.25	-0.6	48992000
12	1000	0.25	-0.5	48992000
12	1000	0.25	-0.4	48992000
12	1000	0.25	-0.3	48992000
12	1000	0.25	-0.2	48992000
12	1000	0.25	-0.1	48992000
12	1000	0.25	0	0
12	1000	0.25	0.1	0
12	1000	0.25	0.2	0
12	1000	0.25	0.3	0
12	1000	0.25	0.4	0
12	1000	0.25	0.5	0
12	1000	0.25	0.6	0
12	1000	0.25	0.7	0
12	1000	0.25	0.8	0
12	1000	0.25	0.9	0
12	1000	0.3	-0.9	48098000
12	1000	0.3	-0.8	48098000
12	1000	0.3	-0.7	48098000
12	1000	0.3	-0.6	48098000
12	1000	0.3	-0.5	48098000
12	1000	0.3	-0.4	48098000
12	1000	0.3	-0.3	48098000
12	1000	0.3	-0.2	48098000
12	1000	0.3	-0.1	48098000
12	1000	0.3	0	0
12	1000	0.3	0.1	0
12	1000	0.3	0.2	0
12	1000	0.3	0.3	0
12	1000	0.3	0.4	0
12	1000	0.3	0.5	0
12	1000	0.3	0.6	0
12	1000	0.3	0.7	0
12	1000	0.3	0.8	0
12	1000	0.3	0.9	0
12	1000	0.35	-0.9	49098000
12	1000	0.35	-0.8	49098000
12	1000	0.35	-0.7	49098000
12	1000	0.35	-0.6	49098000
12	1000	0.35	-0.5	49098000
12	1000	0.35	-0.4	49098000
12	1000	0.35	-0.3	49098000
12	1000	0.35	-0.2	49098000
12	1000	0.35	-0.1	49098000
12	1000	0.35	0	0
12	1000	0.35	0.1	0
12	1000	0.35	0.2	0
12	1000	0.35	0.3	0
12	1000	0.35	0.4	0
12	1000	0.35	0.5	0
12	1000	0.35	0.6	0
12	1000	0.35	0.7	0
12	1000	0.35	0.8	0
12	1000	0.35	0.9	0
12	1000	0.4	-0.9	47710000
12	1000	0.4	-0.8	47710000
12	1000	0.4	-0.7	47710000
12	1000	0.4	-0.6	47710000
12	1000	0.4	-0.5	47710000
12	1000	0.4	-0.4	47710000
12	1000	0.4	-0.3	47710000
12	1000	0.4	-0.2	47710000
12	1000	0.4	-0.1	47710000
12	1000	0.4	0	0
12	1000	0.4	0.1	0
12	1000	0.4	0.2	0
12	1000	0.4	0.3	0
12	1000	0.4	0.4	0
12	1000	0.4	0.5	0
12	1000	0.4	0.6	0
12	1000	0.4	0.7	0
12	1000	0.4	0.8	0
12	1000	0.4	0.9	0
12	1000	0.45	-0.9	48500000
12	1000	0.45	-0.8	48500000
12	1000	0.45	-0.7	48500000
12	1000	0.45	-0.6	48500000
12	1000	0.45	-0.5	48500000
12	1000	0.45	-0.4	48500000
12	1000	0.45	-0.3	48500000
12	1000	0.45	-0.2	48500000
12	1000	0.45	-0.1	48500000
12	1000	0.45	0	0
12	1000	0.45	0.1	0
12	1000	0.45	0.2	0
12	1000	0.45	0.3	0
12	1000	0.45	0.4	0
12	1000	0.45	0.5	0
12	1000	0.45	0.6	0
12	1000	0.45	0.7	0
12	1000	0.45	0.8	0
12	1000	0.45	0.9	0
12	1000	0.5	-0.9	47882000
12	1000	0.5	-0.8	47882000
12	1000	0.5	-0.7	47882000
12	1000	0.5	-0.6	47882000
12	1000	0.5	-0.5	47882000
12	1000	0.5	-0.4	47882000
12	1000	0.5	-0.3	47882000
12	1000	0.5	-0.2	47882000
12	1000	0.5	-0.1	47882000
12	1000	0.5	0	0
12	1000	0.5	0.1	0
12	1000	0.5	0.2	0
12	1000	0.5	0.3	0
12	1000	0.5	0.4	0
12	1000	0.5	0.5	0
12	1000	0.5	0.6	0
12	1000	0.5	0.7	0
12	1000	0.5	0.8	0
12	1000	0.5	0.9	0
12	800	0.1	-0.9	44564000
12	800	0.1	-0.8	44564000
12	800	0.1	-0.7	44564000
12	800	0.1	-0.6	44564000
12	800	0.1	-0.5	44564000
12	800	0.1	-0.4	44564000
12	800	0.1	-0.3	44564000
12	800	0.1	-0.2	44564000
12	800	0.1	-0.1	44564000
12	800	0.1	0	0
12	800	0.1	0.1	0
12	800	0.1	0.2	0
12	800	0.1	0.3	0
12	800	0.1	0.4	0
12	800	0.1	0.5	0
12	800	0.1	0.6	0
12	800	0.1	0.7	0
12	800	0.1	0.8	0
12	800	0.1	0.9	0
12	800	0.15	-0.9	44908000
12	800	0.15	-0.8	44908000
12	800	0.15	-0.7	44908000
12	800	0.15	-0.6	44908000
12	800	0.15	-0.5	44908000
12	800	0.15	-0.4	44908000
12	800	0.15	-0.3	44908000
12	800	0.15	-0.2	44908000
12	800	0.15	-0.1	44908000
12	800	0.15	0	0
12	800	0.15	0.1	0
12	800	0.15	0.2	0
12	800	0.15	0.3	0
12	800	0.15	0.4	0
12	800	0.15	0.5	0
12	800	0.15	0.6	0
12	800	0.15	0.7	0
12	800	0.15	0.8	0
12	800	0.15	0.9	0
12	800	0.2	-0.9	47124000
12	800	0.2	-0.8	47124000
12	800	0.2	-0.7	47124000
12	800	0.2	-0.6	47124000
12	800	0.2	-0.5	47124000
12	800	0.2	-0.4	47124000
12	800	0.2	-0.3	47124000
12	800	0.2	-0.2	47124000
12	800	0.2	-0.1	47124000
12	800	0.2	0	0
12	800	0.2	0.1	0
12	800	0.2	0.2	0
12	800	0.2	0.3	0
12	800	0.2	0.4	0
12	800	0.2	0.5	0
12	800	0.2	0.6	0
12	800	0.2	0.7	0
12	800	0.2	0.8	0
12	800	0.2	0.9	0
12	800	0.25	-0.9	47474000
12	800	0.25	-0.8	47474000
12	800	0.25	-0.7	47474000
12	800	0.25	-0.6	47474000
12	800	0.25	-0.5	47474000
12	800	0.25	-0.4	47474000
12	800	0.25	-0.3	47474000
12	800	0.25	-0.2	47474000
12	800	0.25	-0.1	47474000
12	800	0.25	0	0
12	800	0.25	0.1	0
12	800	0.25	0.2	0
12	800	0.25	0.3	0
12	800	0.25	0.4	0
12	800	0.25	0.5	0
12	800	0.25	0.6	0
12	800	0.25	0.7	0
12	800	0.25	0.8	0
12	800	0.25	0.9	0
12	800	0.3	-0.9	48594000
12	800	0.3	-0.8	48594000
12	800	0.3	-0.7	48594000
12	800	0.3	-0.6	48594000
12	800	0.3	-0.5	48594000
12	800	0.3	-0.4	48594000
12	800	0.3	-0.3	48594000
12	800	0.3	-0.2	48594000
12	800	0.3	-0.1	48594000
12	800	0.3	0	0
12	800	0.3	0.1	0
12	800	0.3	0.2	0
12	800	0.3	0.3	0
12	800	0.3	0.4	0
12	800	0.3	0.5	0
12	800	0.3	0.6	0
12	800	0.3	0.7	0
12	800	0.3	0.8	0
12	800	0.3	0.9	0
12	800	0.35	-0.9	48018000
12	800	0.35	-0.8	48018000
12	800	0.35	-0.7	48018000
12	800	0.35	-0.6	48018000
12	800	0.35	-0.5	48018000
12	800	0.35	-0.4	48018000
12	800	0.35	-0.3	48018000
12	800	0.35	-0.2	48018000
12	800	0.35	-0.1	48018000
12	800	0.35	0	0
12	800	0.35	0.1	0
12	800	0.35	0.2	0
12	800	0.35	0.3	0
12	800	0.35	0.4	0
12	800	0.35	0.5	0
12	800	0.35	0.6	0
12	800	0.35	0.7	0
12	800	0.35	0.8	0
12	800	0.35	0.9	0
12	800	0.4	-0.9	48748000
12	800	0.4	-0.8	48748000
12	800	0.4	-0.7	48748000
12	800	0.4	-0.6	48748000
12	800	0.4	-0.5	48748000
12	800	0.4	-0.4	48748000
12	800	0.4	-0.3	48748000
12	800	0.4	-0.2	48748000
12	800	0.4	-0.1	48748000
12	800	0.4	0	0
12	800	0.4	0.1	0
12	800	0.4	0.2	0
12	800	0.4	0.3	0
12	800	0.4	0.4	0
12	800	0.4	0.5	0
12	800	0.4	0.6	0
12	800	0.4	0.7	0
12	800	0.4	0.8	0
12	800	0.4	0.9	0
12	800	0.45	-0.9	47628000
12	800	0.45	-0.8	47628000
12	800	0.45	-0.7	47628000
12	800	0.45	-0.6	47628000
12	800	0.45	-0.5	47628000
12	800	0.45	-0.4	47628000
12	800	0.45	-0.3	47628000
12	800	0.45	-0.2	47628000
12	800	0.45	-0.1	47628000
12	800	0.45	0	0
12	800	0.45	0.1	0
12	800	0.45	0.2	0
12	800	0.45	0.3	0
12	800	0.45	0.4	0
12	800	0.45	0.5	0
12	800	0.45	0.6	0
12	800	0.45	0.7	0
12	800	0.45	0.8	0
